,match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
560,Winstrike Team vs B8,1.14-5.42,-,-,22 Февраля 17:00 2021,ESL One CIS Online Season 1: Нижний дивизион,B8,"['Dendi', 'Sexyfat', 'RdO-', 'TSA', 'Duster']",Winstrike Team,"['DyrachYO', 're1bl', 'chshrct', 'yamich', 'Pantomem']","['Void Spirit', 'Keeper of the Light', 'Chen', 'Lycan', 'Juggernaut', 'Batrider', 'Invoker']","['Phoenix', 'Death Prophet', 'Terrorblade', 'Enchantress', 'Arc Warden', 'Dragon Knight', 'Kunkka']","['Queen of Pain', 'Monkey King', 'Phantom Lancer', 'Shadow Shaman', 'Enigma']","['Medusa', 'Puck', 'Beastmaster', 'Rubick', 'Tusk']",,"<span class=""team__title-label"">Победа</span>",33 : 39
561,HOYO vs ZeroTwo,2.63-1.40,-,-,22 Февраля 14:20 2021,Dota Pro Circuit 2021: Season 1 - Southeast Asia Нижний дивизион,ZeroTwo,"['Dreamocel', 'inYourdreaM', 'CHYuan', 'X1aOyU', 'Poloson']",HOYO,"['เสือเองคร้าบ', 'KNP', 'Meracle', 'Jhocam', 'Boombell']","['Lycan', 'Beastmaster', 'Tidehunter', 'Pangolier', 'Juggernaut', 'Troll Warlord', 'Arc Warden']","['Io', 'Mars', 'Dragon Knight', 'Ursa', 'Medusa', 'Batrider', 'Void Spirit']","['Phantom Assassin', 'Nyx Assassin', 'Death Prophet', 'Legion Commander', 'Phoenix']","['Puck', 'Morphling', 'Monkey King', 'Rubick', 'Clockwerk']","<span class=""team__title-label"">Победа</span>",,29 : 13
562,HOYO vs ZeroTwo,2.63-1.40,-,-,22 Февраля 14:20 2021,Dota Pro Circuit 2021: Season 1 - Southeast Asia Нижний дивизион,HOYO,"['เสือเองคร้าบ', 'KNP', 'Meracle', 'Boombell', 'Jhocam']",ZeroTwo,"['inYourdreaM', 'Dreamocel', 'CHYuan', 'X1aOyU', 'Poloson']","['Io', 'Nyx Assassin', 'Puck', 'Void Spirit', 'Monkey King', 'Storm Spirit', 'Invoker']","['Lycan', 'Beastmaster', 'Timbersaw', 'Tidehunter', 'Mirana', 'Rubick', 'Earth Spirit']","['Death Prophet', 'Phantom Assassin', 'Slardar', 'Oracle', 'Pangolier']","['Tusk', 'Alchemist', 'Queen of Pain', 'Sand King', 'Enchantress']","<span class=""team__title-label"">Победа</span>",,37 : 16
563,HOYO vs ZeroTwo,2.63-1.40,-,-,22 Февраля 14:20 2021,Dota Pro Circuit 2021: Season 1 - Southeast Asia Нижний дивизион,HOYO,"['เสือเองคร้าบ', 'KNP', 'Meracle', 'Jhocam', 'Boombell']",ZeroTwo,"['inYourdreaM', 'Dreamocel', 'CHYuan', 'X1aOyU', 'Poloson']","['Io', 'Mars', 'Timbersaw', 'Legion Commander', 'Morphling', 'Wraith King', 'Juggernaut']","['Lycan', 'Beastmaster', 'Slardar', 'Oracle', 'Tidehunter', 'Shadow Demon', 'Ancient Apparition']","['Void Spirit', 'Phantom Assassin', 'Brewmaster', 'Earth Spirit', 'Grimstroke']","['Phoenix', 'Medusa', 'Death Prophet', 'Pangolier', 'Nyx Assassin']",,"<span class=""team__title-label"">Победа</span>",10 : 28
564,Sparking Arrow Gaming vs Dragon,1.09-7.30,-,-,22 Февраля 08:10 2021,Dota Pro Circuit 2021: Season 1 - China Нижний дивизион,Sparking Arrow Gaming,"['idc', 'Dstones', 'June', 'September', 'XCJ']",Dragon,"['sss', '平常心', 'ghost', '萧容鱼', '斗圣']","['Mars', 'Nyx Assassin', 'Monkey King', 'Timbersaw', 'Troll Warlord', 'Medusa', 'Phantom Assassin']","['Outworld Destroyer', 'Beastmaster', 'Dragon Knight', 'Tidehunter', 'Templar Assassin', 'Batrider', 'Slardar']","['Wraith King', 'Void Spirit', 'Brewmaster', 'Rubick', 'Phoenix']","['Ursa', 'Puck', 'Chaos Knight', 'Lina', 'Tusk']","<span class=""team__title-label"">Победа</span>",,25 : 22
565,Sparking Arrow Gaming vs Dragon,1.09-7.30,-,-,22 Февраля 08:10 2021,Dota Pro Circuit 2021: Season 1 - China Нижний дивизион,Sparking Arrow Gaming,"['idc', 'Dstones', 'June', 'September', 'XCJ']",Dragon,"['sss', '平常心', 'ghost', '萧容鱼', '斗圣']","['Puck', 'Mars', 'Oracle', 'Abaddon', 'Nyx Assassin', 'Storm Spirit', 'Void Spirit']","['Outworld Destroyer', 'Beastmaster', 'Wraith King', 'Razor', 'Earthshaker', 'Ember Spirit', 'Invoker']","['Medusa', 'Dragon Knight', 'Batrider', 'Pangolier', 'Elder Titan']","['Troll Warlord', 'Queen of Pain', 'Chaos Knight', 'Lina', 'Tusk']","<span class=""team__title-label"">Победа</span>",,22 : 2
566,4 Zoomers vs Team Undying,2.19-1.69,-,-,22 Февраля 02:10 2021,Dota Pro Circuit 2021: Season 1 - North America Верхний дивизион,Team Undying,"['Timado', 'bryle', 'SabeRLighT-', 'MoonMeander', 'DuBu']",4 Zoomers,"['Sammyboy', 'Gunnar', 'brax', 'Oceania', 'Husky']","['Monkey King', 'Alchemist', 'Timbersaw', 'Troll Warlord', 'Chen', ""Nature's Prophet"", 'Enigma']","['Enchantress', 'Witch Doctor', 'Earth Spirit', 'Nyx Assassin', 'Void Spirit', 'Medusa', 'Wraith King']","['Juggernaut', 'Shadow Fiend', 'Beastmaster', 'Rubick', 'Keeper of the Light']","['Phantom Assassin', 'Morphling', 'Dazzle', 'Earthshaker', 'Crystal Maiden']",,"<span class=""team__title-label"">Победа</span>",27 : 39
567,4 Zoomers vs Team Undying,2.19-1.69,-,-,22 Февраля 02:10 2021,Dota Pro Circuit 2021: Season 1 - North America Верхний дивизион,4 Zoomers,"['Sammyboy', 'Gunnar', 'brax', 'Oceania', 'Husky']",Team Undying,"['Timado', 'bryle', 'SabeRLighT-', 'MoonMeander', 'DuBu']","['Enchantress', 'Alchemist', 'Crystal Maiden', 'Outworld Destroyer', 'Enigma', 'Juggernaut', 'Phantom Lancer']","['Morphling', 'Keeper of the Light', 'Viper', 'Batrider', 'Venomancer', 'Dazzle', 'Storm Spirit']","['Weaver', 'Troll Warlord', 'Death Prophet', 'Void Spirit', 'Witch Doctor']","['Monkey King', 'Razor', 'Mars', 'Mirana', 'Ogre Magi']",,"<span class=""team__title-label"">Победа</span>",26 : 37
568,4 Zoomers vs Team Undying,2.19-1.69,-,-,22 Февраля 02:10 2021,Dota Pro Circuit 2021: Season 1 - North America Верхний дивизион,Team Undying,"['Timado', 'bryle', 'SabeRLighT-', 'MoonMeander', 'DuBu']",4 Zoomers,"['Sammyboy', 'Gunnar', 'brax', 'Oceania', 'Husky']","['Alchemist', 'Morphling', 'Ember Spirit', 'Earthshaker', 'Mirana', 'Invoker', 'Batrider']","['Enchantress', 'Witch Doctor', 'Viper', 'Storm Spirit', 'Venomancer', 'Outworld Destroyer', 'Queen of Pain']","['Ursa', 'Windranger', 'Mars', 'Keeper of the Light', 'Ogre Magi']","['Monkey King', 'Void Spirit', 'Timbersaw', 'Nyx Assassin', 'Crystal Maiden']","<span class=""team__title-label"">Победа</span>",,35 : 12
569,Quincy Crew vs bumble bEE's,1.11-7.04,-,-,21 Февраля 23:10 2021,Dota Pro Circuit 2021: Season 1 - North America Верхний дивизион,bumble bEE's,"['ppd', 'Fear', 'dnm', 'Moo', 'Sneyking']",Quincy Crew,"['YawaR', 'Quinn', 'Lelis', 'MSS', 'SVG']","['Puck', 'Beastmaster', 'Void Spirit', 'Ember Spirit', 'Viper', 'Underlord', 'Queen of Pain']","['Keeper of the Light', 'Nyx Assassin', 'Timbersaw', 'Monkey King', 'Sand King', 'Invoker', 'Batrider']","['Witch Doctor', 'Weaver', 'Storm Spirit', 'Tidehunter', 'Mirana']","['Alchemist', 'Tiny', 'Death Prophet', 'Tusk', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",21 : 40
570,Quincy Crew vs bumble bEE's,1.11-7.04,-,-,21 Февраля 23:10 2021,Dota Pro Circuit 2021: Season 1 - North America Верхний дивизион,bumble bEE's,"['ppd', 'Fear', 'dnm', 'Moo', 'Sneyking']",Quincy Crew,"['YawaR', 'Quinn', 'Lelis', 'MSS', 'SVG']","['Alchemist', 'Puck', 'Rubick', 'Phoenix', 'Juggernaut', 'Naga Siren', 'Troll Warlord']","['Keeper of the Light', 'Enchantress', 'Timbersaw', 'Phantom Assassin', 'Kunkka', 'Monkey King', 'Ember Spirit']","['Crystal Maiden', 'Wraith King', 'Pangolier', 'Dark Seer', 'Nyx Assassin']","['Morphling', 'Void Spirit', 'Beastmaster', 'Tusk', 'Enigma']",,"<span class=""team__title-label"">Победа</span>",17 : 45
571,Natus Vincere vs Team Spirit,1.31-3.28,-,-,21 Февраля 20:00 2021,ESL One CIS Online Season 1: Верхний дивизион,Team Spirit,"['death mosh', 'no sleep until lose', 'Yatoro', 'Collapse', 'Miposhka']",Natus Vincere,"['V-Tune', 'Iceberg', 'GeneRaL', 'RodjER', 'ALWAYSWANNAFLY']","['Beastmaster', 'Chen', 'Phoenix', 'Naga Siren', 'Phantom Lancer', 'Silencer', 'Templar Assassin']","['Keeper of the Light', 'Puck', 'Void Spirit', 'Ursa', 'Mars', 'Centaur Warrunner', 'Axe']","['Rubick', 'Death Prophet', 'Anti-Mage', 'Sand King', 'Oracle']","['Morphling', 'Lycan', 'Enigma', 'Earth Spirit', 'Crystal Maiden']","<span class=""team__title-label"">Победа</span>",,25 : 22
572,Natus Vincere vs Team Spirit,1.31-3.28,-,-,21 Февраля 20:00 2021,ESL One CIS Online Season 1: Верхний дивизион,Natus Vincere,"['V-Tune', 'Iceberg', 'GeneRaL', 'RodjER', 'ALWAYSWANNAFLY']",Team Spirit,"['death mosh', 'Yatoro', 'no sleep until lose', 'Collapse', 'Miposhka']","['Keeper of the Light', 'Puck', 'Rubick', 'Wraith King', 'Mars', 'Centaur Warrunner', 'Axe']","['Beastmaster', 'Chen', 'Phantom Lancer', 'Morphling', 'Ursa', 'Silencer', 'Storm Spirit']","['Phantom Assassin', 'Queen of Pain', 'Enigma', 'Earthshaker', 'Crystal Maiden']","['Dark Willow', 'Monkey King', 'Death Prophet', 'Void Spirit', 'Oracle']","<span class=""team__title-label"">Победа</span>",,43 : 38
573,Natus Vincere vs Team Spirit,1.31-3.28,-,-,21 Февраля 20:00 2021,ESL One CIS Online Season 1: Верхний дивизион,Team Spirit,"['death mosh', 'Yatoro', 'no sleep until lose', 'Collapse', 'Miposhka']",Natus Vincere,"['V-Tune', 'Iceberg', 'GeneRaL', 'RodjER', 'ALWAYSWANNAFLY']","['Beastmaster', 'Enigma', 'Doom', 'Dragon Knight', 'Wraith King', 'Lifestealer', 'Juggernaut']","['Keeper of the Light', 'Death Prophet', 'Rubick', 'Ursa', 'Morphling', 'Mars', 'Centaur Warrunner']","['Dark Willow', 'Phantom Assassin', 'Puck', 'Tidehunter', 'Grimstroke']","['Bloodseeker', 'Kunkka', 'Void Spirit', 'Chen', 'Crystal Maiden']","<span class=""team__title-label"">Победа</span>",,30 : 11
574,Team Empire vs NoTechies,2.31-1.57,-,-,21 Февраля 17:00 2021,ESL One CIS Online Season 1: Верхний дивизион,NoTechies,"['Crystallize', 'Ergon', 'Malik', 'Zayac', 'Solo']",Team Empire,"['gwynbleidd', 'Smiling Knight', 'Petushara', 'sayuw', 'EcNart']","['Void Spirit', 'Death Prophet', 'Monkey King', 'Riki', 'Medusa', 'Storm Spirit', 'Puck']","['Earthshaker', 'Keeper of the Light', 'Viper', 'Anti-Mage', 'Slark', 'Outworld Destroyer', 'Pugna']","['Ursa', 'Invoker', 'Mars', 'Rubick', 'Enchantress']","['Ember Spirit', 'Wraith King', 'Timbersaw', 'Shadow Shaman', 'Crystal Maiden']",,"<span class=""team__title-label"">Победа</span>",18 : 26
575,Team Empire vs NoTechies,2.31-1.57,-,-,21 Февраля 17:00 2021,ESL One CIS Online Season 1: Верхний дивизион,Team Empire,"['gwynbleidd', 'Smiling Knight', 'Petushara', 'sayuw', 'EcNart']",NoTechies,"['Crystallize', 'Ergon', 'Malik', 'Zayac', 'Solo']","['Earthshaker', 'Keeper of the Light', 'Tidehunter', 'Timbersaw', 'Monkey King', 'Enigma', 'Kunkka']","['Beastmaster', 'Void Spirit', 'Oracle', 'Puck', ""Nature's Prophet"", 'Phantom Lancer', 'Juggernaut']","['Invoker', 'Naga Siren', 'Lycan', 'Rubick', 'Death Prophet']","['Bloodseeker', 'Templar Assassin', 'Pangolier', 'Shadow Shaman', 'Viper']","<span class=""team__title-label"">Победа</span>",,22 : 9
576,Electronic Boys vs Arkosh Gaming,4.26-1.20,-,-,21 Февраля 05:20 2021,Dota Pro Circuit 2021: Season 1 - North America Нижний дивизион,Electronic Boys,"['Chapter 2', 'Speeed', 'Giant', 'DoublA', 'albinozebra1']",Arkosh Gaming,"['Pale Horse', 'Canus Vulpus', 'Gremlo', 'Crow', 'G.O.A.T.']","['Earth Spirit', 'Puck', 'Tusk', 'Earthshaker', 'Slark', 'Outworld Destroyer', 'Ursa']","['Beastmaster', ""Nature's Prophet"", 'Viper', 'Venomancer', 'Batrider', 'Medusa', 'Alchemist']","['Void Spirit', 'Wraith King', 'Timbersaw', 'Nyx Assassin', 'Witch Doctor']","['Bloodseeker', 'Monkey King', 'Mars', 'Rubick', 'Clockwerk']",,"<span class=""team__title-label"">Победа</span>",16 : 41
577,Electronic Boys vs Arkosh Gaming,4.26-1.20,-,-,21 Февраля 05:20 2021,Dota Pro Circuit 2021: Season 1 - North America Нижний дивизион,Arkosh Gaming,"['Pale Horse', 'Canus Vulpus', 'Gremlo', 'Crow', 'G.O.A.T.']",Electronic Boys,"['Chapter 2', 'Speeed', 'Giant', 'DoublA', 'albinozebra1']","['Alchemist', 'Beastmaster', 'Wraith King', 'Lycan', 'Puck', 'Phantom Assassin', 'Phantom Lancer']","['Earth Spirit', 'Monkey King', 'Ursa', 'Juggernaut', 'Batrider', ""Nature's Prophet"", 'Vengeful Spirit']","['Slark', 'Void Spirit', 'Razor', 'Tusk', 'Crystal Maiden']","['Ember Spirit', 'Weaver', 'Underlord', 'Rubick', 'Death Prophet']","<span class=""team__title-label"">Победа</span>",,44 : 38
578,Team Unknown vs SG e-sports,1.98-1.78,-,-,21 Февраля 02:10 2021,OGA DPC South America Regional League Season 1: Верхний Дивизион,SG e-sports,"['Costabile', '4dr', 'Kingrd', 'Thiolicor', 'KJ']",Team Unknown,"['Yadomi', 'Isaac09', 'Berna', 'Robo-Z', 'Wij']","['Enchantress', 'Earth Spirit', 'Chen', 'Troll Warlord', 'Venomancer', 'Phantom Assassin', 'Medusa']","['Puck', 'Tidehunter', 'Juggernaut', 'Lycan', 'Wraith King', 'Invoker', 'Batrider']","['Ursa', 'Death Prophet', 'Beastmaster', 'Rubick', 'Oracle']","['Enigma', 'Viper', 'Monkey King', 'Mars', 'Mirana']",,"<span class=""team__title-label"">Победа</span>",15 : 38
579,Team Unknown vs SG e-sports,1.98-1.78,-,-,21 Февраля 02:10 2021,OGA DPC South America Regional League Season 1: Верхний Дивизион,SG e-sports,"['Costabile', '4dr', 'Kingrd', 'Thiolicor', 'KJ']",Team Unknown,"['Isaac09', 'Yadomi', 'Berna', 'Robo-Z', 'Wij']","['Earth Spirit', 'Mars', 'Mirana', 'Troll Warlord', 'Wraith King', 'Void Spirit', 'Ember Spirit']","['Puck', 'Tidehunter', 'Beastmaster', 'Lycan', 'Batrider', 'Venomancer', 'Slardar']","['Juggernaut', 'Kunkka', 'Death Prophet', 'Tusk', 'Enigma']","['Timbersaw', 'Viper', 'Alchemist', 'Invoker', 'Rubick']","<span class=""team__title-label"">Победа</span>",,24 : 10
580,Team Unknown vs SG e-sports,1.98-1.78,-,-,21 Февраля 02:10 2021,OGA DPC South America Regional League Season 1: Верхний Дивизион,Team Unknown,"['Yadomi', 'Isaac09', 'Berna', 'Robo-Z', 'Wij']",SG e-sports,"['Costabile', '4dr', 'Kingrd', 'Thiolicor', 'KJ']","['Puck', 'Death Prophet', 'Medusa', 'Phoenix', 'Ursa', 'Invoker', 'Void Spirit']","['Earth Spirit', 'Viper', 'Juggernaut', 'Wraith King', 'Monkey King', 'Leshrac', 'Kunkka']","['Grimstroke', 'Tidehunter', 'Troll Warlord', 'Outworld Destroyer', 'Mirana']","['Slark', 'Tiny', 'Mars', 'Rubick', 'Enigma']",,"<span class=""team__title-label"">Победа</span>",16 : 36
581,Felt vs The Cut,2.47-1.51,-,-,21 Февраля 02:00 2021,Dota Pro Circuit 2021: Season 1 - North America Нижний дивизион,The Cut,"['Scourge McDuck', 'Lil Nick', 'TingleK1ng', 'Vol', 'pingu']",Felt,"['kom4rt', 'tae', 'Zore', 'Justus', 'Koyaanisqatsi']","['Puck', 'Void Spirit', 'Batrider', 'Witch Doctor', 'Grimstroke', 'Timbersaw', 'Axe']","['Rubick', 'Wraith King', 'Lycan', 'Troll Warlord', 'Monkey King', 'Invoker', 'Leshrac']","['Juggernaut', 'Ember Spirit', 'Beastmaster', 'Keeper of the Light', 'Clockwerk']","['Phantom Lancer', 'Outworld Destroyer', 'Weaver', 'Jakiro', 'Nyx Assassin']",,"<span class=""team__title-label"">Победа</span>",20 : 23
582,Felt vs The Cut,2.47-1.51,-,-,21 Февраля 02:00 2021,Dota Pro Circuit 2021: Season 1 - North America Нижний дивизион,The Cut,"['Scourge McDuck', 'Lil Nick', 'TingleK1ng', 'Vol', 'pingu']",Felt,"['kom4rt', 'tae', 'Zore', 'Justus', 'Koyaanisqatsi']","['Outworld Destroyer', 'Puck', 'Timbersaw', 'Tidehunter', 'Weaver', 'Slark', 'Riki']","['Keeper of the Light', 'Nyx Assassin', 'Phantom Lancer', 'Lycan', 'Terrorblade', 'Rubick', 'Earth Spirit']","['Medusa', 'Void Spirit', ""Nature's Prophet"", 'Mirana', 'Clockwerk']","['Anti-Mage', 'Templar Assassin', 'Axe', 'Jakiro', 'Shadow Shaman']","<span class=""team__title-label"">Победа</span>",,30 : 13
583,Felt vs The Cut,2.47-1.51,-,-,21 Февраля 02:00 2021,Dota Pro Circuit 2021: Season 1 - North America Нижний дивизион,The Cut,"['Scourge McDuck', 'Lil Nick', 'TingleK1ng', 'Vol', 'pingu']",Felt,"['kom4rt', 'tae', 'Zore', 'Justus', 'Koyaanisqatsi']","['Outworld Destroyer', 'Puck', 'Templar Assassin', 'Weaver', 'Riki', 'Troll Warlord', 'Phantom Lancer']","['Keeper of the Light', ""Nature's Prophet"", 'Lycan', 'Medusa', 'Clockwerk', 'Anti-Mage', 'Juggernaut']","['Wraith King', 'Void Spirit', 'Beastmaster', 'Mirana', 'Witch Doctor']","['Morphling', 'Ember Spirit', 'Sand King', 'Grimstroke', 'Nyx Assassin']","<span class=""team__title-label"">Победа</span>",,39 : 12
584,Tundra Esports vs ViKin.gg,1.82-2.01,-,-,20 Февраля 23:20 2021,DreamLeague Season 14 DPC EU: Верхний дивизион,ViKin.gg,"['Shad', 'BOOM', 'KheZu', 'Aramis', 'Seleri']",Tundra Esports,"['Biver', 'FATA-', 'Skiter', 'Nine', '33']","['Earthshaker', 'Keeper of the Light', 'Pangolier', 'Timbersaw', 'Viper', 'Juggernaut', 'Lifestealer']","['Beastmaster', 'Death Prophet', 'Bloodseeker', 'Alchemist', 'Ursa', 'Troll Warlord', 'Morphling']","['Dragon Knight', 'Leshrac', 'Tidehunter', 'Lion', 'Enchantress']","['Earth Spirit', 'Puck', 'Wraith King', 'Monkey King', 'Dark Seer']","<span class=""team__title-label"">Победа</span>",,28 : 16
585,Tundra Esports vs ViKin.gg,1.82-2.01,-,-,20 Февраля 23:20 2021,DreamLeague Season 14 DPC EU: Верхний дивизион,Tundra Esports,"['Biver', 'FATA-', 'Skiter', 'Nine', '33']",ViKin.gg,"['Shad', 'BOOM', 'KheZu', 'Aramis', 'Seleri']","['Enchantress', 'Beastmaster', 'Grimstroke', 'Tidehunter', 'Dark Seer', 'Troll Warlord', 'Phantom Assassin']","['Keeper of the Light', 'Earthshaker', 'Monkey King', 'Death Prophet', 'Viper', 'Invoker', 'Tiny']","['Earth Spirit', 'Gyrocopter', 'Ursa', 'Mars', ""Nature's Prophet""]","['Juggernaut', 'Void Spirit', 'Timbersaw', 'Lion', 'Crystal Maiden']","<span class=""team__title-label"">Победа</span>",,24 : 15
586,Tundra Esports vs ViKin.gg,1.82-2.01,-,-,20 Февраля 23:20 2021,DreamLeague Season 14 DPC EU: Верхний дивизион,ViKin.gg,"['Shad', 'BOOM', 'KheZu', 'Aramis', 'Seleri']",Tundra Esports,"['Biver', 'FATA-', 'Skiter', 'Nine', '33']","['Keeper of the Light', 'Earthshaker', 'Viper', 'Phantom Assassin', 'Wraith King', 'Witch Doctor', 'Void Spirit']","['Enchantress', 'Beastmaster', 'Tidehunter', 'Death Prophet', 'Nyx Assassin', 'Puck', 'Leshrac']","['Ursa', 'Invoker', 'Axe', 'Lion', ""Nature's Prophet""]","['Tusk', 'Grimstroke', 'Troll Warlord', 'Earth Spirit', 'Dark Seer']",,"<span class=""team__title-label"">Победа</span>",9 : 41
587,0-900 vs Inverse,1.18-4.59,-,-,20 Февраля 14:27 2021,OGA DPC South America Regional League Season 1: Нижний Дивизион,0-900,"['THZJM', 'Kxy', 'Greedy', 'sl4d1n-', 'Jericho']",Inverse,"['Sweettam', 'NoaHGod-', 'Meley', 'dededo43', 'Slaw']","['Void Spirit', 'Beastmaster', 'Sand King', 'Batrider', 'Lina', 'Monkey King', 'Puck']","['Nyx Assassin', 'Mars', 'Timbersaw', 'Invoker', 'Phantom Lancer', 'Shadow Shaman', 'Death Prophet']","['Lycan', 'Ember Spirit', 'Dark Seer', 'Earth Spirit', 'Witch Doctor']","['Wraith King', 'Tidehunter', 'Venomancer', 'Tusk', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",21 : 34
588,0-900 vs Inverse,1.18-4.59,-,-,20 Февраля 14:27 2021,OGA DPC South America Regional League Season 1: Нижний Дивизион,Inverse,"['Sweettam', 'NoaHGod-', 'Meley', 'dededo43', 'Slaw']",0-900,"['THZJM', 'Kxy', 'Greedy', 'sl4d1n-', 'Jericho']","['Nyx Assassin', 'Mars', 'Leshrac', 'Sand King', 'Ember Spirit', 'Invoker', 'Storm Spirit']","['Void Spirit', 'Timbersaw', 'Venomancer', 'Batrider', 'Puck', 'Outworld Destroyer', 'Kunkka']","['Phantom Lancer', 'Pugna', 'Dark Seer', 'Phoenix', 'Undying']","['Wraith King', 'Queen of Pain', 'Underlord', 'Windranger', 'Witch Doctor']",,"<span class=""team__title-label"">Победа</span>",6 : 20
589,0-900 vs Hokori,1.50-2.48,-,-,20 Февраля 14:27 2021,OGA DPC South America Regional League Season 1: Нижний Дивизион,0-900,"['Zaza', 'THZJM', 'Greedy', 'sl4d1n-', 'Jericho']",Hokori,"['Mizuki', '6', '26', 'Miau', 'therealyou~']","['Void Spirit', 'Beastmaster', 'Oracle', 'Ember Spirit', 'Tusk', 'Slardar', 'Tidehunter']","['Nyx Assassin', 'Earth Spirit', 'Batrider', 'Lycan', 'Phoenix', 'Anti-Mage', 'Wraith King']","['Invoker', 'Monkey King', 'Dark Seer', 'Mars', 'Witch Doctor']","['Keeper of the Light', 'Terrorblade', 'Underlord', 'Rubick', 'Queen of Pain']","<span class=""team__title-label"">Победа</span>",,43 : 13
590,0-900 vs Hokori,1.50-2.48,-,-,20 Февраля 14:27 2021,OGA DPC South America Regional League Season 1: Нижний Дивизион,Hokori,"['6', 'Mizuki', '26', 'Miau', 'therealyou~']",0-900,"['Zaza', 'THZJM', 'Greedy', 'sl4d1n-', 'Jericho']","['Nyx Assassin', 'Earth Spirit', 'Invoker', 'Lycan', 'Phoenix', 'Anti-Mage', 'Weaver']","['Void Spirit', 'Beastmaster', 'Oracle', 'Terrorblade', 'Wraith King', 'Puck', 'Monkey King']","['Riki', 'Ogre Magi', 'Leshrac', 'Tusk', 'Morphling']","['Ember Spirit', 'Drow Ranger', 'Mars', 'Skywrath Mage', 'Witch Doctor']","<span class=""team__title-label"">Победа</span>",,33 : 18
591,0-900 vs Hokori,1.50-2.48,-,-,20 Февраля 14:27 2021,OGA DPC South America Regional League Season 1: Нижний Дивизион,Hokori,"['6', '26', 'Miau', 'therealyou~', 'Mizuki']",0-900,"['Zaza', 'THZJM', 'Greedy', 'sl4d1n-', 'Jericho']","['Nyx Assassin', 'Earth Spirit', 'Weaver', 'Dark Seer', 'Mirana', 'Underlord', 'Tidehunter']","['Void Spirit', 'Mars', 'Morphling', 'Riki', 'Ogre Magi', 'Templar Assassin', 'Grimstroke']","['Phantom Lancer', 'Beastmaster', 'Tusk', 'Leshrac', 'Winter Wyvern']","['Invoker', 'Wraith King', 'Sand King', 'Windranger', 'Undying']",,"<span class=""team__title-label"">Победа</span>",32 : 44
