,match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
1430,ViKin.gg vs Kill Steal Kommando,1.03-12.94,-,1.06-8.22,25 Апреля 23:20 2020,WePlay! Pushka League Season 1: Division 2,ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']",Kill Steal Kommando,"['Lowskill', 'Copy', 'Solar', 'worst one', 'Filminy']","[""Nature's Prophet"", 'Phoenix', 'Earthshaker', 'Bristleback', 'Alchemist', 'Dragon Knight']","['Mars', 'Timbersaw', 'Lycan', 'Keeper of the Light', 'Batrider', 'Underlord']","['Void Spirit', 'Storm Spirit', 'Ember Spirit', 'Earth Spirit', 'Vengeful Spirit']","['Phantom Assassin', 'Pangolier', 'Axe', 'Rubick', 'Tusk']","<span class=""team__title-label"">Победа</span>",,28 : 12
1431,Thunder Predator vs CR4ZY,2.32-1.62,-,2.43-1.53,25 Апреля 22:25 2020,BTS Pro Series,CR4ZY,"['Skiter', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']",Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'Matthew', 'Mjz']","['Phoenix', 'Death Prophet', 'Bristleback', 'Timbersaw', 'Tusk', 'Kunkka']","['Chen', 'Keeper of the Light', 'Ember Spirit', 'Dragon Knight', 'Wraith King', 'Invoker']","['Lycan', 'Queen of Pain', 'Beastmaster', 'Rubick', 'Witch Doctor']","['Troll Warlord', 'Legion Commander', 'Doom', 'Void Spirit', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,29 : 7
1432,Thunder Predator vs CR4ZY,2.32-1.62,-,2.43-1.53,25 Апреля 22:25 2020,BTS Pro Series,Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'Matthew', 'Mjz']",CR4ZY,"['Skiter', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']","['Chen', 'Beastmaster', 'Keeper of the Light', 'Ember Spirit', 'Lycan', 'Naga Siren']","['Death Prophet', 'Timbersaw', 'Bristleback', 'Phoenix', 'Dragon Knight', 'Oracle']","['Riki', 'Shadow Fiend', 'Clockwerk', 'Grimstroke', 'Abaddon']","['Mars', 'Templar Assassin', 'Batrider', 'Void Spirit', 'Pugna']","<span class=""team__title-label"">Победа</span>",,23 : 10
1433,Thunder Predator vs CR4ZY,2.32-1.62,-,2.43-1.53,25 Апреля 22:25 2020,BTS Pro Series,CR4ZY,"['Skiter', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']",Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'Matthew', 'Mjz']","['Phoenix', 'Ancient Apparition', 'Timbersaw', 'Bristleback', 'Shadow Fiend', 'Centaur Warrunner']","['Chen', 'Beastmaster', 'Death Prophet', 'Rubick', 'Lycan', 'Queen of Pain']","['Weaver', 'Ember Spirit', 'Underlord', 'Tusk', 'Pugna']","['Riki', 'Void Spirit', 'Batrider', 'Nyx Assassin', 'Keeper of the Light']",,"<span class=""team__title-label"">Победа</span>",29 : 42
1434,Aggressive Mode vs ViKin.gg,4.03-1.22,-,3.77-1.25,25 Апреля 20:43 2020,SIGUL Pro League,ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']",Aggressive Mode,"['Splitpussy', 'ThuG', 'SkyLark', 'Qupe', 'SsaSpartan']","['Undying', 'Chen', 'Timbersaw', 'Batrider', 'Bristleback', 'Dark Seer']","['Snapfire', 'Lycan', 'Earthshaker', 'Phoenix', 'Pangolier', 'Necrophos']","['Ember Spirit', 'Death Prophet', 'Mars', 'Shadow Demon', 'Grimstroke']","['Riki', 'Dragon Knight', 'Beastmaster', 'Clockwerk', 'Keeper of the Light']",,"<span class=""team__title-label"">Победа</span>",21 : 29
1435,Aggressive Mode vs ViKin.gg,4.03-1.22,-,3.77-1.25,25 Апреля 20:43 2020,SIGUL Pro League,ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']",Aggressive Mode,"['Splitpussy', 'ThuG', 'SkyLark', 'Qupe', 'SsaSpartan']","['Chen', 'Keeper of the Light', 'Grimstroke', 'Beastmaster', 'Batrider', 'Bloodseeker']","['Snapfire', 'Timbersaw', 'Phoenix', 'Lycan', 'Death Prophet', 'Necrophos']","['Dragon Knight', 'Queen of Pain', 'Pangolier', 'Rubick', 'Enchantress']","['Monkey King', 'Medusa', 'Mars', 'Earthshaker', 'Crystal Maiden']","<span class=""team__title-label"">Победа</span>",,38 : 7
1436,Aggressive Mode vs ViKin.gg,4.03-1.22,-,3.77-1.25,25 Апреля 20:43 2020,SIGUL Pro League,ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']",Aggressive Mode,"['Splitpussy', 'ThuG', 'SkyLark', 'Qupe', 'SsaSpartan']","['Chen', 'Beastmaster', 'Grimstroke', 'Timbersaw', 'Ancient Apparition', 'Batrider']","['Snapfire', 'Phoenix', 'Lycan', 'Pangolier', 'Necrophos', 'Legion Commander']","['Bristleback', 'Monkey King', 'Mars', 'Shadow Demon', 'Keeper of the Light']","['Ember Spirit', 'Viper', 'Dragon Knight', 'Pugna', 'Warlock']","<span class=""team__title-label"">Победа</span>",,22 : 10
1437,Quincy Crew vs Evil Geniuses,1.92-1.90,-,1.92-1.82,25 Апреля 20:08 2020,BTS Pro Series,Quincy Crew,"['YawaR', 'Quinn', 'MSS', 'SVG', 'BuLba']",Evil Geniuses,"['Arteezy', '747', 'Fly', 'Cr1t-']","['Keeper of the Light', 'Shadow Demon', 'Dragon Knight', 'Death Prophet', 'Bristleback', 'Invoker']","['Phoenix', 'Ember Spirit', 'Timbersaw', 'Void Spirit', 'Batrider', 'Slark']","['Gyrocopter', 'Kunkka', 'Necrophos', 'Winter Wyvern', 'Centaur Warrunner']","['Alchemist', 'Queen of Pain', 'Chen', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,30 : 9
1438,Quincy Crew vs Evil Geniuses,1.92-1.90,-,1.92-1.82,25 Апреля 20:08 2020,BTS Pro Series,Evil Geniuses,"['BuLba', 'Arteezy', '747', 'Cr1t-', 'Fly']",Quincy Crew,"['YawaR', 'Quinn', 'MSS', 'SVG']","['Phoenix', 'Grimstroke', 'Timbersaw', 'Monkey King', 'Gyrocopter', 'Wraith King']","['Keeper of the Light', 'Shadow Demon', 'Dragon Knight', 'Ancient Apparition', 'Naga Siren', 'Ursa']","[""Nature's Prophet"", 'Bloodseeker', 'Queen of Pain', 'Ember Spirit', 'Lich']","['Sven', 'Death Prophet', 'Legion Commander', 'Winter Wyvern']",,"<span class=""team__title-label"">Победа</span>",8 : 29
1439,Team Liquid vs Alliance,2.14-1.72,-,2.21-1.62,25 Апреля 19:20 2020,WePlay! Pushka League Season 1: Division 1,Team Liquid,"['miCKe', 'qojqva', 'Boxi', 'Taiga', 'iNSaNiA']",Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']","['Death Prophet', ""Nature's Prophet"", 'Shadow Demon', 'Centaur Warrunner', 'Gyrocopter', 'Necrophos']","['Phoenix', 'Grimstroke', 'Timbersaw', 'Keeper of the Light', 'Bristleback', 'Morphling']","['Ember Spirit', 'Lone Druid', 'Dragon Knight', 'Mirana', 'Oracle']","['Spectre', 'Razor', 'Queen of Pain', 'Earthshaker', 'Chen']","<span class=""team__title-label"">Победа</span>",,22 : 4
1440,Team Liquid vs Alliance,2.14-1.72,-,2.21-1.62,25 Апреля 19:20 2020,WePlay! Pushka League Season 1: Division 1,Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']",Team Liquid,"['miCKe', 'qojqva', 'Boxi', 'Taiga', 'iNSaNiA']","['Timbersaw', 'Grimstroke', 'Phoenix', 'Keeper of the Light', 'Necrophos', 'Batrider']","[""Nature's Prophet"", 'Death Prophet', 'Shadow Demon', 'Centaur Warrunner', 'Slark', 'Viper']","['Bristleback', 'Lina', 'Mars', 'Io', 'Chen']","['Ember Spirit', 'Huskar', 'Dragon Knight', 'Mirana', 'Oracle']","<span class=""team__title-label"">Победа</span>",,27 : 17
1441,Team Liquid vs Alliance,2.14-1.72,-,2.21-1.62,25 Апреля 19:20 2020,WePlay! Pushka League Season 1: Division 1,Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']",Team Liquid,"['miCKe', 'qojqva', 'Boxi', 'Taiga', 'iNSaNiA']","['Timbersaw', 'Phoenix', 'Grimstroke', 'Keeper of the Light', 'Huskar', 'Lone Druid']","[""Nature's Prophet"", 'Death Prophet', 'Shadow Demon', 'Mars', 'Juggernaut', 'Weaver']","['Abaddon', 'Shadow Fiend', 'Necrophos', 'Tusk', 'Chen']","['Bristleback', 'Leshrac', 'Batrider', 'Treant Protector', 'Oracle']","<span class=""team__title-label"">Победа</span>",,29 : 17
1442,Team Empire Hope vs ViKin.gg,3.35-1.30,-,3.38-1.30,25 Апреля 17:06 2020,SIGUL Pro League,Team Empire Hope,"['tatakae', 'Lightless', 'Mastery', 'jAMES', 'EcNart']",ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']","['Chen', 'Keeper of the Light', 'Phoenix', 'Shadow Demon', 'Bristleback', 'Slark']","['Tusk', 'Riki', 'Lycan', 'Timbersaw', 'Rubick', 'Death Prophet']","['Ember Spirit', 'Monkey King', 'Batrider', 'Clockwerk', 'Grimstroke']","['Dragon Knight', 'Storm Spirit', ""Nature's Prophet"", 'Earthshaker', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",26 : 41
1443,Team Empire Hope vs ViKin.gg,3.35-1.30,-,3.38-1.30,25 Апреля 17:06 2020,SIGUL Pro League,Team Empire Hope,"['tatakae', 'Lightless', 'Mastery', 'jAMES', 'EcNart']",ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']","['Chen', 'Keeper of the Light', 'Phoenix', 'Dragon Knight', 'Storm Spirit', 'Broodmother']","['Riki', 'Timbersaw', 'Lycan', 'Tusk', 'Rubick', 'Mars']","['Ember Spirit', 'Queen of Pain', 'Underlord', 'Dark Willow', 'Grimstroke']","['Death Prophet', 'Kunkka', 'Pangolier', 'Earthshaker', 'Enchantress']","<span class=""team__title-label"">Победа</span>",,30 : 11
1444,Team Empire Hope vs ViKin.gg,3.35-1.30,-,3.38-1.30,25 Апреля 17:06 2020,SIGUL Pro League,ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']",Team Empire Hope,"['tatakae', 'Lightless', 'Mastery', 'jAMES', 'EcNart']","['Riki', 'Lycan', 'Timbersaw', 'Ember Spirit', 'Beastmaster', 'Underlord']","['Chen', 'Keeper of the Light', 'Phoenix', 'Dragon Knight', 'Storm Spirit', 'Faceless Void']","['Phantom Lancer', 'Lina', ""Nature's Prophet"", 'Earthshaker', 'Snapfire']","['Weaver', 'Templar Assassin', 'Pangolier', 'Tusk', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,29 : 22
1445,Natus Vincere vs B8,1.28-3.74,-,1.28-3.46,25 Апреля 16:53 2020,WePlay! Pushka League Season 1: Division 1,B8,"['Dendi', 'Xcalibur', 'Ghostik', 'CTOMAHEH1', 'LeBron']",Natus Vincere,"['Crystallize', 'MagicaL', '9pasha', 'Kingslayer', 'Slayer']",[],[],"['Pugna', 'Bristleback', 'Centaur Warrunner', 'Shadow Demon', 'Oracle']","['Troll Warlord', 'Void Spirit', 'Timbersaw', 'Disruptor', 'Rubick']",,"<span class=""team__title-label"">Победа</span>",21 : 30
1446,Natus Vincere vs B8,1.28-3.74,-,1.28-3.46,25 Апреля 16:53 2020,WePlay! Pushka League Season 1: Division 1,B8,"['Dendi', 'Xcalibur', 'Ghostik', 'CTOMAHEH1', 'LeBron']",Natus Vincere,"['Crystallize', 'MagicaL', '9pasha', 'Slayer', 'Kingslayer']","['Death Prophet', 'Ember Spirit', 'Keeper of the Light', ""Nature's Prophet"", 'Timbersaw', 'Templar Assassin']","['Mars', 'Chen', 'Meepo', 'Centaur Warrunner', 'Lycan', 'Beastmaster']","['Queen of Pain', 'Bristleback', 'Venomancer', 'Earthshaker', 'Pugna']","['Faceless Void', 'Dragon Knight', 'Void Spirit', 'Shadow Demon', 'Ancient Apparition']",,"<span class=""team__title-label"">Победа</span>",5 : 26
1447,Winstrike Team vs Team Spirit,4.31-1.23,-,4.11-1.21,25 Апреля 16:06 2020,Epic Prime League Season 1,Team Spirit,"['DyrachYO', 'Ergon', 'AfterLife', 'Immersion', 'Misha']",Winstrike Team,"['чикиряу', 'young G', 'DkFogas', 'TSA', 'kickeed']","['Lycan', 'Bounty Hunter', 'Tusk', 'Ember Spirit', 'Monkey King', 'Batrider']","['Death Prophet', 'Pangolier', 'Chen', 'Riki', 'Earth Spirit', 'Slark']","['Troll Warlord', 'Kunkka', 'Timbersaw', 'Clockwerk', 'Keeper of the Light']","['Bristleback', 'Shadow Fiend', 'Venomancer', 'Earthshaker', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,37 : 13
1448,Winstrike Team vs Team Spirit,4.31-1.23,-,4.11-1.21,25 Апреля 16:06 2020,Epic Prime League Season 1,Team Spirit,"['DyrachYO', 'Ergon', 'AfterLife', 'Immersion', 'Misha']",Winstrike Team,"['чикиряу', 'young G', 'DkFogas', 'TSA', 'kickeed']","['Lycan', 'Tusk', 'Keeper of the Light', 'Bounty Hunter', 'Invoker', 'Enchantress']","['Pangolier', 'Death Prophet', 'Chen', 'Timbersaw', 'Batrider', 'Beastmaster']","['Bristleback', 'Ember Spirit', 'Slardar', 'Earth Spirit', 'Shadow Demon']","['Riki', 'Storm Spirit', 'Underlord', 'Earthshaker', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,30 : 16
1449,HellRaisers vs FlyToMoon,1.47-2.71,-,1.46-2.60,25 Апреля 14:07 2020,WePlay! Pushka League Season 1: Division 1,FlyToMoon,"['V-Tune', 'Iceberg', 'GeneRaL', 'ALOHADANCE', 'ALWAYSWANNAFLY']",HellRaisers,"['xannii', 'Nix', 'Funn1k', 'RodjER', 'Miposhka']","['Timbersaw', 'Keeper of the Light', 'Pangolier', 'Shadow Demon', 'Kunkka', 'Alchemist']","['Beastmaster', 'Grimstroke', 'Mars', 'Batrider', 'Rubick', 'Razor']","['Lycan', 'Ember Spirit', 'Pugna', 'Enigma', 'Oracle']","['Death Prophet', 'Troll Warlord', 'Weaver', 'Winter Wyvern', 'Void Spirit']",,"<span class=""team__title-label"">Победа</span>",13 : 16
1450,HellRaisers vs FlyToMoon,1.47-2.71,-,1.46-2.60,25 Апреля 14:07 2020,WePlay! Pushka League Season 1: Division 1,HellRaisers,"['Nix', 'xannii', 'Funn1k', 'RodjER', 'Miposhka']",FlyToMoon,"['V-Tune', 'Iceberg', 'GeneRaL', 'ALOHADANCE', 'ALWAYSWANNAFLY']","['Pangolier', 'Mars', 'Beastmaster', 'Grimstroke', 'Phantom Lancer', 'Leshrac']","['Timbersaw', 'Keeper of the Light', 'Void Spirit', 'Batrider', 'Lycan', 'Broodmother']","['Morphling', 'Puck', 'Weaver', 'Tusk', 'Death Prophet']","['Slark', 'Lina', 'Centaur Warrunner', 'Shadow Demon', 'Io']","<span class=""team__title-label"">Победа</span>",,30 : 22
1451,Keen Gaming vs Invictus Gaming,5.56-1.16,-,7.38-1.07,25 Апреля 14:07 2020,China Dota2 Professional League Season 2,Keen Gaming,"['poyoyo', 'Blood', '毁灭企鹅', 'Siamese.C', 'xiaofu']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Dazzle', 'Death Prophet', 'Centaur Warrunner', 'Ancient Apparition', 'Lycan', 'Phantom Lancer']","['Timbersaw', 'Pangolier', 'Keeper of the Light', 'Shadow Demon', 'Tidehunter', 'Huskar']","['Luna', 'Void Spirit', 'Rubick', 'Oracle', 'Brewmaster']","['Dragon Knight', 'Morphling', 'Mars', 'Mirana', 'Ogre Magi']",,"<span class=""team__title-label"">Победа</span>",20 : 28
1452,Keen Gaming vs Invictus Gaming,5.56-1.16,-,7.38-1.07,25 Апреля 14:07 2020,China Dota2 Professional League Season 2,Keen Gaming,"['poyoyo', 'Blood', '毁灭企鹅', 'Siamese.C', 'xiaofu']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Dazzle', 'Mirana', 'Timbersaw', 'Shadow Demon', 'Lycan', 'Monkey King']","['Mars', 'Death Prophet', 'Centaur Warrunner', 'Keeper of the Light', 'Naga Siren', 'Outworld Destroyer']","['Wraith King', 'Void Spirit', 'Clockwerk', 'Ancient Apparition', 'Omniknight']","['Dragon Knight', 'Anti-Mage', 'Legion Commander', 'Skywrath Mage', 'Oracle']",,"<span class=""team__title-label"">Победа</span>",18 : 26
1453,Team Empire Hope vs Nemiga Gaming,1.57-2.42,-,1.60-2.25,25 Апреля 13:10 2020,Arena of Blood Season 2,Nemiga Gaming,"['Nefrit', 'mellojul', 'TheChosenOne', 'Astral', 'Fervian']",Team Empire Hope,"['Lightless', 'tatakae', 'Mastery', 'jAMES', 'EcNart']","['Lycan', 'Ember Spirit', 'Weaver', 'Timbersaw', 'Grimstroke', 'Queen of Pain']","['Bristleback', 'Phoenix', 'Chen', 'Enchantress', 'Huskar', 'Death Prophet']","['Phantom Lancer', 'Batrider', 'Dragon Knight', 'Shadow Demon', 'Jakiro']","['Slark', 'Riki', 'Beastmaster', 'Rubick', 'Tusk']","<span class=""team__title-label"">Победа</span>",,27 : 12
1454,Team Empire Hope vs Nemiga Gaming,1.57-2.42,-,1.60-2.25,25 Апреля 13:10 2020,Arena of Blood Season 2,Team Empire Hope,"['tatakae', 'Lightless', 'Mastery', 'jAMES', 'EcNart']",Nemiga Gaming,"['Nefrit', 'mellojul', 'TheChosenOne', 'Astral', 'Fervian']","['Bristleback', 'Phoenix', 'Chen', 'Shadow Demon', 'Batrider', 'Queen of Pain']","['Lycan', 'Timbersaw', 'Ember Spirit', 'Weaver', 'Tusk', 'Templar Assassin']","['Riki', 'Kunkka', 'Underlord', 'Witch Doctor', 'Grimstroke']","['Bloodseeker', 'Shadow Fiend', 'Dragon Knight', 'Clockwerk', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",19 : 34
1455,BOOM Esports vs Geek Fam,1.56-2.46,-,1.54-2.41,25 Апреля 12:27 2020,BTS Pro Series,BOOM Esports,"['Dreamocel', 'Mikoto', 'Fbz', 'Hyde', 'Khezcute']",Geek Fam,"['Raven', 'Karl', 'Kuku', 'Xepher', 'Whitemon']","['Batrider', 'Ember Spirit', 'Tusk', 'Phantom Lancer', 'Troll Warlord', 'Dragon Knight']","['Phoenix', 'Timbersaw', 'Alchemist', 'Centaur Warrunner', 'Phantom Assassin', 'Underlord']","['Riki', 'Void Spirit', 'Mars', 'Tiny', 'Grimstroke']","['Lycan', 'Queen of Pain', 'Beastmaster', 'Pugna', 'Lich']",,"<span class=""team__title-label"">Победа</span>",12 : 25
1456,BOOM Esports vs Geek Fam,1.56-2.46,-,1.54-2.41,25 Апреля 12:27 2020,BTS Pro Series,Geek Fam,"['Raven', 'Karl', 'Kuku', 'Xepher', 'Whitemon']",BOOM Esports,"['Dreamocel', 'Mikoto', 'Fbz', 'Hyde', 'Khezcute']","['Tusk', 'Phoenix', 'Beastmaster', 'Lycan', 'Timbersaw', 'Phantom Lancer']","['Batrider', 'Nyx Assassin', 'Oracle', 'Dragon Knight', 'Riki', 'Slark']","['Void Spirit', 'Huskar', 'Snapfire', 'Clockwerk', 'Disruptor']","['Ember Spirit', 'Templar Assassin', 'Centaur Warrunner', 'Pugna', 'Lich']","<span class=""team__title-label"">Победа</span>",,34 : 7
1457,Fnatic vs TNC Predator,1.46-2.76,-,1.50-2.51,25 Апреля 10:06 2020,BTS Pro Series,Fnatic,"['23savage', 'Moon', 'iceiceice', 'Jabz', 'DJ']",TNC Predator,"['March', 'Gabbi', 'Armel', 'kpii', 'Tims']","['Chen', 'Bounty Hunter', 'Mirana', 'Beastmaster', 'Monkey King', 'Morphling']","['Tiny', 'Timbersaw', 'Death Prophet', 'Troll Warlord', 'Keeper of the Light', 'Batrider']","['Faceless Void', 'Ember Spirit', 'Dazzle', 'Snapfire', 'Earthshaker']","['Grimstroke', 'Bristleback', 'Alchemist', ""Nature's Prophet"", 'Pangolier']","<span class=""team__title-label"">Победа</span>",,36 : 17
1458,Fnatic vs TNC Predator,1.46-2.76,-,1.50-2.51,25 Апреля 10:06 2020,BTS Pro Series,TNC Predator,"['March', 'Gabbi', 'Armel', 'kpii', 'Tims']",Fnatic,"['23savage', 'Moon', 'iceiceice', 'Jabz', 'DJ']","['Timbersaw', 'Tiny', 'Death Prophet', 'Ember Spirit', 'Razor', 'Morphling']","['Chen', 'Mirana', 'Lycan', 'Anti-Mage', 'Beastmaster', 'Batrider']","['Oracle', 'Troll Warlord', 'Void Spirit', 'Dark Seer', 'Earth Spirit']","['Alchemist', 'Mars', ""Nature's Prophet"", 'Pugna', 'Earthshaker']",,"<span class=""team__title-label"">Победа</span>",14 : 27
1459,CR4ZY vs Cloud9,1.37-3.14,-,1.35-3.04,25 Апреля 01:30 2020,BTS Pro Series,CR4ZY,"['Skiter', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']",Cloud9,"['EternaLEnVy', 'Ace', 'rASmus', 'pieliedie', 'Sneyking']","['Death Prophet', 'Keeper of the Light', 'Bristleback', 'Phoenix', 'Beastmaster', 'Batrider']","['Pugna', 'Timbersaw', 'Pangolier', 'Ember Spirit', 'Kunkka', 'Juggernaut']","['Ursa', 'Dragon Knight', 'Centaur Warrunner', 'Tusk', 'Mirana']","['Queen of Pain', 'Gyrocopter', 'Underlord', 'Chen', 'Winter Wyvern']","<span class=""team__title-label"">Победа</span>",,29 : 8
1460,CR4ZY vs Cloud9,1.37-3.14,-,1.35-3.04,25 Апреля 01:30 2020,BTS Pro Series,CR4ZY,"['Skiter', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']",Cloud9,"['EternaLEnVy', 'Ace', 'rASmus', 'pieliedie', 'Sneyking']","['Keeper of the Light', 'Bristleback', 'Death Prophet', 'Beastmaster', 'Queen of Pain', 'Mars']","['Ember Spirit', 'Tusk', 'Timbersaw', 'Pangolier', 'Razor', 'Batrider']","['Gyrocopter', 'Monkey King', 'Legion Commander', 'Ogre Magi', 'Mirana']","['Dragon Knight', 'Troll Warlord', 'Clockwerk', 'Undying', 'Phoenix']",,"<span class=""team__title-label"">Победа</span>",7 : 18
1461,CR4ZY vs Cloud9,1.37-3.14,-,1.35-3.04,25 Апреля 01:30 2020,BTS Pro Series,CR4ZY,"['Skiter', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']",Cloud9,"['EternaLEnVy', 'Ace', 'rASmus', 'Sneyking', 'pieliedie']","['Phoenix', 'Death Prophet', 'Timbersaw', 'Bristleback', 'Dragon Knight', 'Kunkka']","['Ember Spirit', 'Tusk', 'Chen', 'Keeper of the Light', 'Ursa', 'Storm Spirit']","['Juggernaut', 'Queen of Pain', 'Beastmaster', 'Rubick', 'Grimstroke']","['Legion Commander', 'Gyrocopter', 'Tidehunter', 'Disruptor', 'Undying']","<span class=""team__title-label"">Победа</span>",,22 : 4
1462,business associates vs Thunder Predator,1.85-1.97,-,1.81-1.93,24 Апреля 23:24 2020,BTS Pro Series,Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'Matthew', 'Mjz']",business associates,"['Fear', 'Nine', 'brax', 'Moo', 'MoOz']","['Timbersaw', 'Mars', 'Shadow Demon', 'Chen', 'Enchantress', 'Monkey King']","['Phoenix', 'Void Spirit', 'Ember Spirit', 'Death Prophet', 'Bristleback', 'Morphling']","['Alchemist', 'Kunkka', 'Beastmaster', 'Rubick', 'Keeper of the Light']","['Lich', 'Huskar', 'Dark Seer', 'Dragon Knight', 'Disruptor']","<span class=""team__title-label"">Победа</span>",,15 : 6
1463,business associates vs Thunder Predator,1.85-1.97,-,1.81-1.93,24 Апреля 23:24 2020,BTS Pro Series,Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'Matthew', 'Mjz']",business associates,"['Fear', 'Nine', 'Moo', 'brax', 'MoOz']","['Timbersaw', 'Chen', 'Mars', 'Ember Spirit', 'Snapfire', 'Viper']","['Keeper of the Light', 'Death Prophet', 'Dragon Knight', 'Oracle', 'Gyrocopter', 'Templar Assassin']","['Bristleback', 'Lina', 'Legion Commander', 'Void Spirit', 'Phoenix']","['Lich', 'Invoker', 'Necrophos', 'Beastmaster', 'Shadow Demon']","<span class=""team__title-label"">Победа</span>",,28 : 16
1464,Aggressive Mode vs Yolo Knight,1.22-4.07,-,1.19-4.45,24 Апреля 21:00 2020,WePlay! Pushka League Season 1: Division 2,Aggressive Mode,"['Splitpussy', 'SkyLark', 'Qupe', 'SsaSpartan', 'no sleep until lose']",Yolo Knight,"['Smiling Knight', 'Niqua', 'MasterRisk']","['Snapfire', 'Timbersaw', 'Phoenix', 'Rubick', 'Bristleback', 'Huskar']","['Keeper of the Light', 'Lycan', 'Pangolier', 'Chen', 'Tusk', 'Queen of Pain']","['Templar Assassin', 'Centaur Warrunner', 'Pudge', 'Crystal Maiden', 'Death Prophet']","['Wraith King', 'Dazzle', 'Oracle']",,"<span class=""team__title-label"">Победа</span>",8 : 30
1465,Aggressive Mode vs Yolo Knight,1.22-4.07,-,1.19-4.45,24 Апреля 21:00 2020,WePlay! Pushka League Season 1: Division 2,Aggressive Mode,"['Splitpussy', 'SkyLark', 'Qupe', 'SsaSpartan', 'no sleep until lose']",Yolo Knight,"['Smiling Knight', 'Niqua', 'MasterRisk']","['Snapfire', 'Earthshaker', 'Keeper of the Light', 'Timbersaw', 'Kunkka', 'Bristleback']","['Lycan', 'Chen', 'Pugna', 'Enchantress', 'Death Prophet', 'Slark']","['Mars', 'Beastmaster', 'Skywrath Mage', 'Oracle', 'Riki']","['Phantom Lancer', 'Phoenix', 'Winter Wyvern']","<span class=""team__title-label"">Победа</span>",,25 : 14
